Numero d expedient,Codi districte,Nom districte,Codi barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripcio dia setmana,Dia setmana,Descripcio tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripcio torn,Descripcio causa vianant,Numero de morts,Numero de lesionats lleus,Numero de lesionats greus,Numero de vehicles implicats,CoordenadaUTMY,CoordenadaUTMX,Long,Lat
2015S002792,2,Eixample,7,la Dreta de l Eixample,169409,Corts Catalanes,0613 0613,Dimecres,Dc,Laboral,2015,4,Abril,15,12,Mati,No es causa del  vianant,0,0,1,2,4582603.64,430600.03,2.168771494,41.390123827
2015S006638,2,Eixample,7,la Dreta de l Eixample,100800,Diputacio,0375 0375,Dijous,Dj,Laboral,2015,9,Setembre,3,16,Tarda,No es causa del  vianant,0,0,0,1,4583353.81,431175.60,2.175569992,41.396929869
2015S005878,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0004 0004,Dijous,Dj,Laboral,2015,7,Juliol,30,18,Tarda,No es causa del  vianant,0,1,0,2,4582585.58,430968.65,2.173182235,41.389992905
2015S002950,2,Eixample,7,la Dreta de l Eixample,169409,Corts Catalanes,0627 0627,Dilluns,Dl,Laboral,2015,4,Abril,20,12,Mati,No es causa del  vianant,0,1,0,2,4582715.50,430714.32,2.170125595,41.391141174
2015S009089,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0039 0039,Dilluns,Dl,Laboral,2015,11,Novembre,30,13,Mati,Desobeir el senyal del semafor,0,2,0,1,4582872.35,430657.41,2.169426975,41.392548967
2015S009588,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0039 0039,Dimecres,Dc,Laboral,2015,12,Desembre,16,19,Tarda,No es causa del  vianant,0,2,0,2,4582872.35,430657.41,2.169426975,41.392548967
2015S002446,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0045 0045,Dimecres,Dc,Laboral,2015,4,Abril,1,7,Mati,No es causa del  vianant,0,1,0,2,4582904.42,430626.41,2.169052527,41.392835136
2015S002261,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0057 0057,Dimecres,Dc,Laboral,2015,3,Març,25,8,Mati,No es causa del  vianant,0,1,0,2,4582995.74,430536.95,2.167972066,41.393649901
2015S009812,2,Eixample,7,la Dreta de l Eixample,247659,Pau Claris,0100 0100,Dijous,Dj,Laboral,2015,12,Desembre,24,1,Nit,No es causa del  vianant,0,1,0,2,4582703.25,430665.46,2.169542625,41.391026630
2015S007808,2,Eixample,7,la Dreta de l Eixample,49509,Bruc,0018 0018,Dissabte,Ds,Laboral,2015,10,Octubre,17,12,Mati,No es causa del  vianant,0,1,0,1,4582628.34,431113.96,2.174915269,41.390390497
2015S009137,2,Eixample,7,la Dreta de l Eixample,18505,Arago,0240 0240,Dimarts,Dm,Laboral,2015,12,Desembre,1,21,Tarda,No es causa del  vianant,0,1,0,2,4582603.30,430064.38,2.162365193,41.390074343
2015S003813,2,Eixample,7,la Dreta de l Eixample,18505,Arago,0240 0240,Dilluns,Dl,Laboral,2015,5,Maig,18,8,Mati,No es causa del  vianant,0,1,0,2,4582603.30,430064.38,2.162365193,41.390074343
2015S006788,2,Eixample,7,la Dreta de l Eixample,18505,Arago,0240 0240,Dimecres,Dc,Laboral,2015,9,Setembre,9,12,Mati,No es causa del  vianant,0,1,0,2,4582603.30,430064.38,2.162365193,41.390074343
2015S008107,2,Eixample,7,la Dreta de l Eixample,18505,Arago,0252 0252,Dimecres,Dc,Laboral,2015,10,Octubre,28,18,Tarda,No es causa del  vianant,0,2,0,2,4582647.34,430109.80,2.162903328,41.390474947
2015S006656,2,Eixample,7,la Dreta de l Eixample,74404,Catalunya,0010 0010,Divendres,Dv,Laboral,2015,9,Setembre,4,6,Mati,Altres,0,1,0,1,4582349.47,430644.89,2.169337135,41.387838467
2015S000730,2,Eixample,7,la Dreta de l Eixample,74506,Catalunya,0039 0039,Divendres,Dv,Laboral,2015,1,Gener,30,1,Nit,No es causa del  vianant,0,0,0,2,4582575.26,430273.12,2.164864938,41.389839928
2015S006195,2,Eixample,7,la Dreta de l Eixample,169409,Corts Catalanes,0673 0673,Dijous,Dj,Laboral,2015,8,Agost,13,17,Tarda,Altres,0,1,1,1,4583276.98,431287.87,2.176921602,41.396247490
2015S003201,2,Eixample,7,la Dreta de l Eixample,169409,Corts Catalanes,0681 0683,Dimarts,Dm,Laboral,2015,4,Abril,28,12,Mati,No es causa del  vianant,0,1,0,1,4583309.40,431321.17,2.177316227,41.396542334
2015S003392,2,Eixample,7,la Dreta de l Eixample,225500,Napols,0149 0151,Dimarts,Dm,Laboral,2015,5,Maig,5,8,Mati,No es causa del  vianant,0,1,0,2,4583347.02,431314.72,2.177234808,41.396880615
2015S000746,2,Eixample,7,la Dreta de l Eixample,148307,Gracia,0002 0004,Divendres,Dv,Laboral,2015,1,Gener,30,18,Tarda,No es causa del  vianant,0,2,0,2,4582406.03,430711.98,2.170133028,41.388353671
2015S006278,2,Eixample,7,la Dreta de l Eixample,247659,Pau Claris,0112 0112,Dimarts,Dm,Laboral,2015,8,Agost,18,13,Mati,No es causa del  vianant,0,1,0,2,4582799.96,430571.19,2.168404053,41.391889530
2015S003334,2,Eixample,7,la Dreta de l Eixample,18505,Arago,0360 0360,Divendres,Dv,Laboral,2015,5,Maig,1,22,Nit,No es causa del  vianant,0,1,0,2,4583359.85,430836.60,2.171514450,41.396955167
2015S007956,2,Eixample,7,la Dreta de l Eixample,169409,Corts Catalanes,0606 0606,Dijous,Dj,Laboral,2015,10,Octubre,22,8,Mati,No es causa del  vianant,0,1,0,2,4582275.11,430347.90,2.165793830,41.387143054
2015S007946,2,Eixample,7,la Dreta de l Eixample,18505,Arago,0256 0256,Dijous,Dj,Laboral,2015,10,Octubre,22,17,Tarda,No es causa del  vianant,0,1,0,3,4582664.48,430127.50,2.163113042,41.390630860
2015S000763,2,Eixample,7,la Dreta de l Eixample,32700,Balmes,0036 0042,Dissabte,Ds,Laboral,2015,1,Gener,31,5,Nit,No es causa del  vianant,0,1,0,2,4582445.16,430172.19,2.163672832,41.388659398
2015S006926,2,Eixample,7,la Dreta de l Eixample,169409,Corts Catalanes,0638 0638,Dimarts,Dm,Laboral,2015,9,Setembre,15,11,Mati,Desobeir el senyal del semafor,0,2,0,1,4582568.87,430638.77,2.169238807,41.389814008
2015S003322,2,Eixample,7,la Dreta de l Eixample,169409,Corts Catalanes,0638 0638,Dijous,Dj,Laboral,2015,4,Abril,30,22,Nit,No es causa del  vianant,0,1,0,1,4582568.87,430638.77,2.169238807,41.389814008
2015S002552,2,Eixample,7,la Dreta de l Eixample,169409,Corts Catalanes,0652 0652,Dilluns,Dl,Laboral,2015,4,Abril,6,11,Mati,No es causa del  vianant,0,3,0,2,4582666.06,430737.62,2.170409923,41.390697891
2015S006171,2,Eixample,7,la Dreta de l Eixample,169409,Corts Catalanes,0654 0654,Dimecres,Dc,Laboral,2015,8,Agost,12,17,Tarda,No es causa del  vianant,0,1,0,2,4582676.86,430748.64,2.170540487,41.390796113
2015S009526,2,Eixample,7,la Dreta de l Eixample,169409,Corts Catalanes,0658 0658,Dimarts,Dm,Laboral,2015,12,Desembre,15,10,Mati,No es causa del  vianant,0,1,0,3,4582700.97,430773.28,2.170832427,41.391015387
2015S003027,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0001 0001,Dimecres,Dc,Laboral,2015,4,Abril,22,11,Mati,No es causa del  vianant,0,1,0,2,4582569.78,430953.78,2.173006193,41.389849322
2015S009542,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0001 0001,Dimarts,Dm,Laboral,2015,12,Desembre,15,16,Tarda,No es causa del  vianant,0,3,0,2,4582569.78,430953.78,2.173006193,41.389849322
2015S008853,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0003 0003,Dilluns,Dl,Laboral,2015,11,Novembre,23,12,Mati,No es causa del  vianant,0,0,0,2,4582569.78,430953.78,2.173006193,41.389849322
2015S002403,2,Eixample,7,la Dreta de l Eixample,49509,Bruc,0058 0058,Dilluns,Dl,Laboral,2015,3,Març,30,3,Nit,No es causa del  vianant,0,2,0,2,4582916.62,430831.65,2.171505897,41.392962705
2015S006049,2,Eixample,7,la Dreta de l Eixample,145003,Girona,0046 0046,Dijous,Dj,Laboral,2015,8,Agost,6,20,Tarda,No es causa del  vianant,0,1,0,2,4582985.96,430951.24,2.172928341,41.393597512
2015S004906,2,Eixample,7,la Dreta de l Eixample,145003,Girona,0047 0047,Dijous,Dj,Laboral,2015,6,Juny,25,18,Tarda,No es causa del  vianant,0,1,0,2,4582968.96,430937.05,2.172760560,41.393443179
2015S006740,2,Eixample,7,la Dreta de l Eixample,247659,Pau Claris,0084 0084,Dilluns,Dl,Laboral,2015,9,Setembre,7,17,Tarda,No es causa del  vianant,0,2,0,2,4582581.96,430784.69,2.170982499,41.389944483
2015S005782,2,Eixample,7,la Dreta de l Eixample,247659,Pau Claris,0085 0085,Dilluns,Dl,Laboral,2015,7,Juliol,27,14,Tarda,No es causa del  vianant,0,1,0,2,4582576.51,430758.76,2.170673001,41.389893163
2015S005801,2,Eixample,7,la Dreta de l Eixample,247659,Pau Claris,0096 0096,Dimarts,Dm,Laboral,2015,7,Juliol,28,9,Mati,No es causa del  vianant,0,1,0,2,4582633.59,430733.48,2.170364124,41.390405087
2015S002797,2,Eixample,7,la Dreta de l Eixample,250904,Pelai,0007 0007,Dimecres,Dc,Laboral,2015,4,Abril,15,16,Tarda,No es causa del  vianant,0,1,0,1,4582134.24,430386.15,2.166267473,41.385877594
2015S000679,2,Eixample,7,la Dreta de l Eixample,350308,Valencia,0312 0312,Dimecres,Dc,Laboral,2015,1,Gener,28,9,Mati,No es causa del  vianant,0,1,0,2,4583158.66,430432.61,2.166705371,41.395108245
2015S003478,2,Eixample,7,la Dreta de l Eixample,350308,Valencia,0314 0314,Dijous,Dj,Laboral,2015,5,Maig,7,18,Tarda,No es causa del  vianant,0,1,0,2,4583168.76,430442.90,2.166827288,41.395200103
2015S004288,2,Eixample,7,la Dreta de l Eixample,169409,Corts Catalanes,0649 0649,Dijous,Dj,Laboral,2015,6,Juny,4,9,Mati,No es causa del  vianant,0,0,0,4,4582898.88,430901.27,2.172340611,41.392808914
2015S007696,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0038 0038,Dimecres,Dc,Laboral,2015,10,Octubre,14,1,Nit,No es causa del  vianant,0,3,0,2,4582805.80,430753.27,2.170581113,41.391957835
2015S005908,2,Eixample,7,la Dreta de l Eixample,250904,Pelai,0019S0031S,Divendres,Dv,Laboral,2015,7,Juliol,31,21,Tarda,Creuar per fora pas de vianants,0,1,0,1,4582121.77,430573.06,2.168504191,41.385781442
2015S008302,2,Eixample,7,la Dreta de l Eixample,309406,Sant Pere,0001 0001,Dimecres,Dc,Laboral,2015,11,Novembre,4,15,Tarda,No es causa del  vianant,0,1,0,2,4582396.64,430741.88,2.170491695,41.388271674
2015S005086,2,Eixample,7,la Dreta de l Eixample,309406,Sant Pere,0001 0001,Dijous,Dj,Laboral,2015,7,Juliol,2,16,Tarda,Desobeir el senyal del semafor,0,3,0,1,4582396.64,430741.88,2.170491695,41.388271674
2015S009369,2,Eixample,7,la Dreta de l Eixample,145003,Girona,0107 0107,Dijous,Dj,Laboral,2015,12,Desembre,10,11,Mati,Desobeir el senyal del semafor,0,1,0,1,4583304.56,430608.23,2.168789209,41.396437502
2015S003619,2,Eixample,7,la Dreta de l Eixample,89004,Consell de Cent,0377 0377,Dimarts,Dm,Laboral,2015,5,Maig,12,11,Mati,No es causa del  vianant,0,1,0,3,4583004.38,430625.86,2.169034492,41.393735397
2015S006181,2,Eixample,7,la Dreta de l Eixample,349309,Universitat,0001 0001,Dijous,Dj,Laboral,2015,8,Agost,13,10,Mati,No es causa del  vianant,0,1,0,2,4582167.84,430271.08,2.164887462,41.386170247
2015S002457,2,Eixample,7,la Dreta de l Eixample,349309,Universitat,0001 0001,Dimecres,Dc,Laboral,2015,4,Abril,1,13,Mati,No es causa del  vianant,0,1,1,2,4582167.84,430271.08,2.164887462,41.386170247
2015S008601,2,Eixample,7,la Dreta de l Eixample,350308,Valencia,0360 0360,Dissabte,Ds,Laboral,2015,11,Novembre,14,13,Mati,Desobeir el senyal del semafor,0,3,0,4,4583456.72,430736.93,2.170311189,41.397819060
2015S003830,2,Eixample,7,la Dreta de l Eixample,145003,Girona,0083 0083,Dilluns,Dl,Laboral,2015,5,Maig,18,12,Mati,No es causa del  vianant,0,1,0,2,4583177.58,430733.04,2.170296609,41.395304599
2015S002135,2,Eixample,7,la Dreta de l Eixample,349309,Universitat,0017 0017,Divendres,Dv,Laboral,2015,3,Març,20,22,Nit,No es causa del  vianant,0,1,0,2,4582230.23,430399.14,2.166411788,41.386743271
2015S003802,2,Eixample,7,la Dreta de l Eixample,18505,Arago,0284B0284B,Dissabte,Ds,Laboral,2015,5,Maig,16,22,Nit,No es causa del  vianant,0,2,0,1,4582896.50,430363.73,2.165911669,41.392741089
2015S008722,2,Eixample,7,la Dreta de l Eixample,268003,Provença,0267 0269,Dimecres,Dc,Laboral,2015,11,Novembre,18,22,Nit,No es causa del  vianant,0,1,0,3,4583211.82,430072.34,2.162390093,41.395555776
2015S008438,2,Eixample,7,la Dreta de l Eixample,268003,Provença,0267 0269,Dilluns,Dl,Laboral,2015,11,Novembre,9,12,Mati,No es causa del  vianant,0,1,0,2,4583211.82,430072.34,2.162390093,41.395555776
2015S000898,2,Eixample,7,la Dreta de l Eixample,268003,Provença,0279 0279,Dijous,Dj,Laboral,2015,2,Febrer,5,13,Mati,No es causa del  vianant,0,1,0,2,4583284.44,430145.58,2.163257730,41.396216209
2015S000408,2,Eixample,7,la Dreta de l Eixample,268003,Provença,0279 0279,Dissabte,Ds,Laboral,2015,1,Gener,17,23,Nit,No es causa del  vianant,0,2,0,2,4583284.44,430145.58,2.163257730,41.396216209
2015S000263,2,Eixample,7,la Dreta de l Eixample,268003,Provença,0279 0279,Dimarts,Dm,Laboral,2015,1,Gener,13,14,Tarda,No es causa del  vianant,0,1,0,3,4583284.44,430145.58,2.163257730,41.396216209
2015S005538,2,Eixample,6,la Sagrada Familia,350308,Valencia,0534 0534,Divendres,Dv,Laboral,2015,7,Juliol,17,19,Tarda,No es causa del  vianant,0,1,0,2,4584381.50,431684.39,2.181539706,41.406229377
2015S003347,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0089 0089,Diumenge,Dg,Laboral,2015,5,Maig,3,1,Nit,No es causa del  vianant,0,2,0,2,4583166.93,430369.65,2.165951364,41.395177278
2015S007826,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0089 0089,Dissabte,Ds,Laboral,2015,10,Octubre,17,22,Nit,No es causa del  vianant,0,1,0,3,4583166.93,430369.65,2.165951364,41.395177278
2015S008458,2,Eixample,7,la Dreta de l Eixample,176801,Roger de Lluria,0105 0105,Dilluns,Dl,Laboral,2015,11,Novembre,9,20,Tarda,No es causa del  vianant,0,1,0,2,4583260.44,430278.13,2.164845933,41.396011558
2015S005200,2,Eixample,7,la Dreta de l Eixample,-1,Desconegut,Desconegut,Dilluns,Dl,Laboral,2015,7,Juliol,6,14,Tarda,No es causa del  vianant,0,2,0,2,-1,-1,-1,-1
